,Year,Cause,Age_Range,ISO_Code,Sex,Deaths,Age_and_Sex_Population,Country
17736,2020,Mental and behavioural disorders due to psychoactive substance use,5- 9,LTU,Female,0,70879.0,Lithuania
17737,2020,Mental and behavioural disorders due to psychoactive substance use,50-54,LTU,Female,1,105097.0,Lithuania
17738,2020,Mental and behavioural disorders due to psychoactive substance use,55-59,LTU,Female,2,115320.0,Lithuania
17739,2020,Mental and behavioural disorders due to psychoactive substance use,60-64,LTU,Female,1,112941.0,Lithuania
17740,2020,Mental and behavioural disorders due to psychoactive substance use,65-69,LTU,Female,0,92738.0,Lithuania
17741,2020,Mental and behavioural disorders due to psychoactive substance use,70-74,LTU,Female,0,81240.0,Lithuania
17742,2020,Mental and behavioural disorders due to psychoactive substance use,75-79,LTU,Female,0,73671.0,Lithuania
17743,2020,Mental and behavioural disorders due to psychoactive substance use,80-84,LTU,Female,0,64174.0,Lithuania
17744,2020,Mental and behavioural disorders due to psychoactive substance use,85-89,LTU,Female,0,38559.0,Lithuania
17745,2020,Mental and behavioural disorders due to psychoactive substance use,90-94,LTU,Female,0,14713.0,Lithuania
17746,2020,Mental and behavioural disorders due to psychoactive substance use,95+,LTU,Female,0,3112.0,Lithuania
17747,2020,Mental and behavioural disorders due to psychoactive substance use,10- 14,LTU,Male,0,68656.0,Lithuania
17748,2020,Mental and behavioural disorders due to psychoactive substance use,15-19,LTU,Male,0,66185.0,Lithuania
17749,2020,Mental and behavioural disorders due to psychoactive substance use,20-24,LTU,Male,0,79431.0,Lithuania
17750,2020,Mental and behavioural disorders due to psychoactive substance use,25-29,LTU,Male,0,97066.0,Lithuania
17751,2020,Mental and behavioural disorders due to psychoactive substance use,30-34,LTU,Male,0,101496.0,Lithuania
17752,2020,Mental and behavioural disorders due to psychoactive substance use,35-39,LTU,Male,1,92570.0,Lithuania
17753,2020,Mental and behavioural disorders due to psychoactive substance use,40-44,LTU,Male,3,88713.0,Lithuania
17754,2020,Mental and behavioural disorders due to psychoactive substance use,45-49,LTU,Male,2,95525.0,Lithuania
17755,2020,Mental and behavioural disorders due to psychoactive substance use,5- 9,LTU,Male,0,74523.0,Lithuania
17756,2020,Mental and behavioural disorders due to psychoactive substance use,50-54,LTU,Male,0,96308.0,Lithuania
17757,2020,Mental and behavioural disorders due to psychoactive substance use,55-59,LTU,Male,2,99276.0,Lithuania
17758,2020,Mental and behavioural disorders due to psychoactive substance use,60-64,LTU,Male,4,87406.0,Lithuania
17759,2020,Mental and behavioural disorders due to psychoactive substance use,65-69,LTU,Male,1,62566.0,Lithuania
17760,2020,Mental and behavioural disorders due to psychoactive substance use,70-74,LTU,Male,5,46303.0,Lithuania
17761,2020,Mental and behavioural disorders due to psychoactive substance use,75-79,LTU,Male,0,35151.0,Lithuania
17762,2020,Mental and behavioural disorders due to psychoactive substance use,80-84,LTU,Male,0,26219.0,Lithuania
17763,2020,Mental and behavioural disorders due to psychoactive substance use,85-89,LTU,Male,0,13243.0,Lithuania
17764,2020,Mental and behavioural disorders due to psychoactive substance use,90-94,LTU,Male,0,4195.0,Lithuania
17765,2020,Mental and behavioural disorders due to psychoactive substance use,95+,LTU,Male,0,627.0,Lithuania
17766,2021,Intentional self-harm,10- 14,LTU,Female,1,69939.0,Lithuania
17767,2021,Intentional self-harm,15-19,LTU,Female,1,63261.0,Lithuania
17768,2021,Intentional self-harm,20-24,LTU,Female,4,68625.0,Lithuania
17769,2021,Intentional self-harm,25-29,LTU,Female,3,81127.0,Lithuania
17770,2021,Intentional self-harm,30-34,LTU,Female,6,95995.0,Lithuania
17771,2021,Intentional self-harm,35-39,LTU,Female,6,94032.0,Lithuania
17772,2021,Intentional self-harm,40-44,LTU,Female,4,90060.0,Lithuania
17773,2021,Intentional self-harm,45-49,LTU,Female,11,99027.0,Lithuania
17774,2021,Intentional self-harm,5- 9,LTU,Female,0,69908.0,Lithuania
17775,2021,Intentional self-harm,50-54,LTU,Female,10,108123.0,Lithuania
17776,2021,Intentional self-harm,55-59,LTU,Female,9,114994.0,Lithuania
17777,2021,Intentional self-harm,60-64,LTU,Female,17,119223.0,Lithuania
17778,2021,Intentional self-harm,65-69,LTU,Female,9,94183.0,Lithuania
17779,2021,Intentional self-harm,70-74,LTU,Female,13,83795.0,Lithuania
17780,2021,Intentional self-harm,75-79,LTU,Female,14,71709.0,Lithuania
17781,2021,Intentional self-harm,80-84,LTU,Female,13,60529.0,Lithuania
17782,2021,Intentional self-harm,85-89,LTU,Female,5,37173.0,Lithuania
17783,2021,Intentional self-harm,90-94,LTU,Female,0,14510.0,Lithuania
17784,2021,Intentional self-harm,95+,LTU,Female,0,3115.0,Lithuania
17785,2021,Intentional self-harm,10- 14,LTU,Male,0,73277.0,Lithuania
17786,2021,Intentional self-harm,15-19,LTU,Male,10,66223.0,Lithuania
17787,2021,Intentional self-harm,20-24,LTU,Male,21,72489.0,Lithuania
17788,2021,Intentional self-harm,25-29,LTU,Male,23,84758.0,Lithuania
17789,2021,Intentional self-harm,30-34,LTU,Male,27,99717.0,Lithuania
17790,2021,Intentional self-harm,35-39,LTU,Male,28,97113.0,Lithuania
17791,2021,Intentional self-harm,40-44,LTU,Male,25,90169.0,Lithuania
17792,2021,Intentional self-harm,45-49,LTU,Male,37,92751.0,Lithuania
17793,2021,Intentional self-harm,5- 9,LTU,Male,0,73757.0,Lithuania
17794,2021,Intentional self-harm,50-54,LTU,Male,43,98066.0,Lithuania
17795,2021,Intentional self-harm,55-59,LTU,Male,48,100309.0,Lithuania
17796,2021,Intentional self-harm,60-64,LTU,Male,55,94805.0,Lithuania
17797,2021,Intentional self-harm,65-69,LTU,Male,32,66192.0,Lithuania
17798,2021,Intentional self-harm,70-74,LTU,Male,32,50159.0,Lithuania
17799,2021,Intentional self-harm,75-79,LTU,Male,25,35808.0,Lithuania
17800,2021,Intentional self-harm,80-84,LTU,Male,14,25301.0,Lithuania
17801,2021,Intentional self-harm,85-89,LTU,Male,14,12823.0,Lithuania
17802,2021,Intentional self-harm,90-94,LTU,Male,5,4323.0,Lithuania
17803,2021,Intentional self-harm,95+,LTU,Male,0,663.0,Lithuania
17804,2021,Mental and behavioural disorders due to psychoactive substance use,10- 14,LTU,Female,0,69939.0,Lithuania
17805,2021,Mental and behavioural disorders due to psychoactive substance use,15-19,LTU,Female,0,63261.0,Lithuania
17806,2021,Mental and behavioural disorders due to psychoactive substance use,20-24,LTU,Female,0,68625.0,Lithuania
17807,2021,Mental and behavioural disorders due to psychoactive substance use,25-29,LTU,Female,0,81127.0,Lithuania
17808,2021,Mental and behavioural disorders due to psychoactive substance use,30-34,LTU,Female,0,95995.0,Lithuania
17809,2021,Mental and behavioural disorders due to psychoactive substance use,35-39,LTU,Female,0,94032.0,Lithuania
17810,2021,Mental and behavioural disorders due to psychoactive substance use,40-44,LTU,Female,1,90060.0,Lithuania
17811,2021,Mental and behavioural disorders due to psychoactive substance use,45-49,LTU,Female,0,99027.0,Lithuania
17812,2021,Mental and behavioural disorders due to psychoactive substance use,5- 9,LTU,Female,0,69908.0,Lithuania
17813,2021,Mental and behavioural disorders due to psychoactive substance use,50-54,LTU,Female,1,108123.0,Lithuania
17814,2021,Mental and behavioural disorders due to psychoactive substance use,55-59,LTU,Female,0,114994.0,Lithuania
17815,2021,Mental and behavioural disorders due to psychoactive substance use,60-64,LTU,Female,3,119223.0,Lithuania
17816,2021,Mental and behavioural disorders due to psychoactive substance use,65-69,LTU,Female,1,94183.0,Lithuania
17817,2021,Mental and behavioural disorders due to psychoactive substance use,70-74,LTU,Female,0,83795.0,Lithuania
17818,2021,Mental and behavioural disorders due to psychoactive substance use,75-79,LTU,Female,0,71709.0,Lithuania
17819,2021,Mental and behavioural disorders due to psychoactive substance use,80-84,LTU,Female,0,60529.0,Lithuania
17820,2021,Mental and behavioural disorders due to psychoactive substance use,85-89,LTU,Female,0,37173.0,Lithuania
17821,2021,Mental and behavioural disorders due to psychoactive substance use,90-94,LTU,Female,0,14510.0,Lithuania
17822,2021,Mental and behavioural disorders due to psychoactive substance use,95+,LTU,Female,0,3115.0,Lithuania
17823,2021,Mental and behavioural disorders due to psychoactive substance use,10- 14,LTU,Male,0,73277.0,Lithuania
17824,2021,Mental and behavioural disorders due to psychoactive substance use,15-19,LTU,Male,0,66223.0,Lithuania
17825,2021,Mental and behavioural disorders due to psychoactive substance use,20-24,LTU,Male,0,72489.0,Lithuania
17826,2021,Mental and behavioural disorders due to psychoactive substance use,25-29,LTU,Male,1,84758.0,Lithuania
17827,2021,Mental and behavioural disorders due to psychoactive substance use,30-34,LTU,Male,1,99717.0,Lithuania
17828,2021,Mental and behavioural disorders due to psychoactive substance use,35-39,LTU,Male,1,97113.0,Lithuania
17829,2021,Mental and behavioural disorders due to psychoactive substance use,40-44,LTU,Male,0,90169.0,Lithuania
17830,2021,Mental and behavioural disorders due to psychoactive substance use,45-49,LTU,Male,2,92751.0,Lithuania
17831,2021,Mental and behavioural disorders due to psychoactive substance use,5- 9,LTU,Male,0,73757.0,Lithuania
17832,2021,Mental and behavioural disorders due to psychoactive substance use,50-54,LTU,Male,6,98066.0,Lithuania
17833,2021,Mental and behavioural disorders due to psychoactive substance use,55-59,LTU,Male,3,100309.0,Lithuania
17834,2021,Mental and behavioural disorders due to psychoactive substance use,60-64,LTU,Male,2,94805.0,Lithuania
17835,2021,Mental and behavioural disorders due to psychoactive substance use,65-69,LTU,Male,3,66192.0,Lithuania
17836,2021,Mental and behavioural disorders due to psychoactive substance use,70-74,LTU,Male,0,50159.0,Lithuania
17837,2021,Mental and behavioural disorders due to psychoactive substance use,75-79,LTU,Male,0,35808.0,Lithuania
17838,2021,Mental and behavioural disorders due to psychoactive substance use,80-84,LTU,Male,0,25301.0,Lithuania
17839,2021,Mental and behavioural disorders due to psychoactive substance use,85-89,LTU,Male,1,12823.0,Lithuania
17840,2021,Mental and behavioural disorders due to psychoactive substance use,90-94,LTU,Male,0,4323.0,Lithuania
17841,2021,Mental and behavioural disorders due to psychoactive substance use,95+,LTU,Male,0,663.0,Lithuania
17842,2017,Intentional self-harm,10- 14,LUX,Female,0,15335.0,Luxembourg
17843,2017,Intentional self-harm,15-19,LUX,Female,1,16177.0,Luxembourg
17844,2017,Intentional self-harm,20-24,LUX,Female,0,18280.0,Luxembourg
17845,2017,Intentional self-harm,25-29,LUX,Female,2,21532.0,Luxembourg
17846,2017,Intentional self-harm,30-34,LUX,Female,0,22842.0,Luxembourg
17847,2017,Intentional self-harm,35-39,LUX,Female,1,23200.0,Luxembourg
17848,2017,Intentional self-harm,40-44,LUX,Female,2,22011.0,Luxembourg
17849,2017,Intentional self-harm,45-49,LUX,Female,2,22432.0,Luxembourg
17850,2017,Intentional self-harm,5- 9,LUX,Female,0,15812.0,Luxembourg
17851,2017,Intentional self-harm,50-54,LUX,Female,1,21742.0,Luxembourg
17852,2017,Intentional self-harm,55-59,LUX,Female,3,18912.0,Luxembourg
17853,2017,Intentional self-harm,60-64,LUX,Female,1,15848.0,Luxembourg
17854,2017,Intentional self-harm,65-69,LUX,Female,0,12941.0,Luxembourg
17855,2017,Intentional self-harm,70-74,LUX,Female,0,10217.0,Luxembourg
17856,2017,Intentional self-harm,75-79,LUX,Female,0,8923.0,Luxembourg
17857,2017,Intentional self-harm,80-84,LUX,Female,1,7010.0,Luxembourg
17858,2017,Intentional self-harm,85-89,LUX,Female,1,5087.0,Luxembourg
17859,2017,Intentional self-harm,90-94,LUX,Female,0,2198.0,Luxembourg
17860,2017,Intentional self-harm,95+,LUX,Female,0,524.0,Luxembourg
17861,2017,Intentional self-harm,10- 14,LUX,Male,0,16507.0,Luxembourg
17862,2017,Intentional self-harm,15-19,LUX,Male,1,17002.0,Luxembourg
17863,2017,Intentional self-harm,20-24,LUX,Male,2,19158.0,Luxembourg
17864,2017,Intentional self-harm,25-29,LUX,Male,1,22412.0,Luxembourg
17865,2017,Intentional self-harm,30-34,LUX,Male,3,23021.0,Luxembourg
17866,2017,Intentional self-harm,35-39,LUX,Male,4,23417.0,Luxembourg
17867,2017,Intentional self-harm,40-44,LUX,Male,3,22805.0,Luxembourg
17868,2017,Intentional self-harm,45-49,LUX,Male,3,23817.0,Luxembourg
17869,2017,Intentional self-harm,5- 9,LUX,Male,0,16707.0,Luxembourg
17870,2017,Intentional self-harm,50-54,LUX,Male,5,23854.0,Luxembourg
17871,2017,Intentional self-harm,55-59,LUX,Male,5,20163.0,Luxembourg
17872,2017,Intentional self-harm,60-64,LUX,Male,5,16023.0,Luxembourg
17873,2017,Intentional self-harm,65-69,LUX,Male,1,12918.0,Luxembourg
17874,2017,Intentional self-harm,70-74,LUX,Male,3,9660.0,Luxembourg
17875,2017,Intentional self-harm,75-79,LUX,Male,1,7043.0,Luxembourg
17876,2017,Intentional self-harm,80-84,LUX,Male,0,4896.0,Luxembourg
17877,2017,Intentional self-harm,85-89,LUX,Male,0,2873.0,Luxembourg
17878,2017,Intentional self-harm,90-94,LUX,Male,0,738.0,Luxembourg
17879,2017,Intentional self-harm,95+,LUX,Male,1,140.0,Luxembourg
17880,2017,Mental and behavioural disorders due to psychoactive substance use,10- 14,LUX,Female,0,15335.0,Luxembourg
17881,2017,Mental and behavioural disorders due to psychoactive substance use,15-19,LUX,Female,0,16177.0,Luxembourg
17882,2017,Mental and behavioural disorders due to psychoactive substance use,20-24,LUX,Female,0,18280.0,Luxembourg
17883,2017,Mental and behavioural disorders due to psychoactive substance use,25-29,LUX,Female,0,21532.0,Luxembourg
17884,2017,Mental and behavioural disorders due to psychoactive substance use,30-34,LUX,Female,0,22842.0,Luxembourg
17885,2017,Mental and behavioural disorders due to psychoactive substance use,35-39,LUX,Female,1,23200.0,Luxembourg
17886,2017,Mental and behavioural disorders due to psychoactive substance use,40-44,LUX,Female,0,22011.0,Luxembourg
17887,2017,Mental and behavioural disorders due to psychoactive substance use,45-49,LUX,Female,2,22432.0,Luxembourg
17888,2017,Mental and behavioural disorders due to psychoactive substance use,5- 9,LUX,Female,0,15812.0,Luxembourg
17889,2017,Mental and behavioural disorders due to psychoactive substance use,50-54,LUX,Female,0,21742.0,Luxembourg
17890,2017,Mental and behavioural disorders due to psychoactive substance use,55-59,LUX,Female,1,18912.0,Luxembourg
17891,2017,Mental and behavioural disorders due to psychoactive substance use,60-64,LUX,Female,0,15848.0,Luxembourg
17892,2017,Mental and behavioural disorders due to psychoactive substance use,65-69,LUX,Female,1,12941.0,Luxembourg
17893,2017,Mental and behavioural disorders due to psychoactive substance use,70-74,LUX,Female,2,10217.0,Luxembourg
17894,2017,Mental and behavioural disorders due to psychoactive substance use,75-79,LUX,Female,0,8923.0,Luxembourg
17895,2017,Mental and behavioural disorders due to psychoactive substance use,80-84,LUX,Female,1,7010.0,Luxembourg
17896,2017,Mental and behavioural disorders due to psychoactive substance use,85-89,LUX,Female,1,5087.0,Luxembourg
17897,2017,Mental and behavioural disorders due to psychoactive substance use,90-94,LUX,Female,0,2198.0,Luxembourg
17898,2017,Mental and behavioural disorders due to psychoactive substance use,95+,LUX,Female,0,524.0,Luxembourg
17899,2017,Mental and behavioural disorders due to psychoactive substance use,10- 14,LUX,Male,0,16507.0,Luxembourg
17900,2017,Mental and behavioural disorders due to psychoactive substance use,15-19,LUX,Male,0,17002.0,Luxembourg
17901,2017,Mental and behavioural disorders due to psychoactive substance use,20-24,LUX,Male,0,19158.0,Luxembourg
17902,2017,Mental and behavioural disorders due to psychoactive substance use,25-29,LUX,Male,0,22412.0,Luxembourg
17903,2017,Mental and behavioural disorders due to psychoactive substance use,30-34,LUX,Male,0,23021.0,Luxembourg
17904,2017,Mental and behavioural disorders due to psychoactive substance use,35-39,LUX,Male,1,23417.0,Luxembourg
17905,2017,Mental and behavioural disorders due to psychoactive substance use,40-44,LUX,Male,0,22805.0,Luxembourg
17906,2017,Mental and behavioural disorders due to psychoactive substance use,45-49,LUX,Male,4,23817.0,Luxembourg
17907,2017,Mental and behavioural disorders due to psychoactive substance use,5- 9,LUX,Male,0,16707.0,Luxembourg
17908,2017,Mental and behavioural disorders due to psychoactive substance use,50-54,LUX,Male,6,23854.0,Luxembourg
17909,2017,Mental and behavioural disorders due to psychoactive substance use,55-59,LUX,Male,1,20163.0,Luxembourg
17910,2017,Mental and behavioural disorders due to psychoactive substance use,60-64,LUX,Male,0,16023.0,Luxembourg
17911,2017,Mental and behavioural disorders due to psychoactive substance use,65-69,LUX,Male,1,12918.0,Luxembourg
17912,2017,Mental and behavioural disorders due to psychoactive substance use,70-74,LUX,Male,1,9660.0,Luxembourg
17913,2017,Mental and behavioural disorders due to psychoactive substance use,75-79,LUX,Male,0,7043.0,Luxembourg
17914,2017,Mental and behavioural disorders due to psychoactive substance use,80-84,LUX,Male,0,4896.0,Luxembourg
17915,2017,Mental and behavioural disorders due to psychoactive substance use,85-89,LUX,Male,0,2873.0,Luxembourg
17916,2017,Mental and behavioural disorders due to psychoactive substance use,90-94,LUX,Male,0,738.0,Luxembourg
17917,2017,Mental and behavioural disorders due to psychoactive substance use,95+,LUX,Male,0,140.0,Luxembourg
17918,2018,Intentional self-harm,10- 14,LUX,Female,0,15685.0,Luxembourg
17919,2018,Intentional self-harm,15-19,LUX,Female,1,16111.5,Luxembourg
17920,2018,Intentional self-harm,20-24,LUX,Female,0,18504.5,Luxembourg
17921,2018,Intentional self-harm,25-29,LUX,Female,2,22154.5,Luxembourg
17922,2018,Intentional self-harm,30-34,LUX,Female,2,23419.5,Luxembourg
17923,2018,Intentional self-harm,35-39,LUX,Female,0,23656.5,Luxembourg
17924,2018,Intentional self-harm,40-44,LUX,Female,0,22535.0,Luxembourg
17925,2018,Intentional self-harm,45-49,LUX,Female,2,22431.0,Luxembourg
17926,2018,Intentional self-harm,5- 9,LUX,Female,0,16101.5,Luxembourg
17927,2018,Intentional self-harm,50-54,LUX,Female,0,22112.5,Luxembourg
17928,2018,Intentional self-harm,55-59,LUX,Female,2,19539.5,Luxembourg
17929,2018,Intentional self-harm,60-64,LUX,Female,2,16279.0,Luxembourg
17930,2018,Intentional self-harm,65-69,LUX,Female,0,13275.0,Luxembourg
17931,2018,Intentional self-harm,70-74,LUX,Female,1,10587.0,Luxembourg
17932,2018,Intentional self-harm,75-79,LUX,Female,0,8957.0,Luxembourg
17933,2018,Intentional self-harm,80-84,LUX,Female,4,7137.0,Luxembourg
17934,2018,Intentional self-harm,85-89,LUX,Female,0,5105.5,Luxembourg
17935,2018,Intentional self-harm,90-94,LUX,Female,0,2269.0,Luxembourg
17936,2018,Intentional self-harm,95+,LUX,Female,0,592.0,Luxembourg
17937,2018,Intentional self-harm,10- 14,LUX,Male,0,16685.5,Luxembourg
17938,2018,Intentional self-harm,15-19,LUX,Male,1,17048.0,Luxembourg
17939,2018,Intentional self-harm,20-24,LUX,Male,1,19432.5,Luxembourg
17940,2018,Intentional self-harm,25-29,LUX,Male,1,23270.0,Luxembourg
17941,2018,Intentional self-harm,30-34,LUX,Male,2,23648.0,Luxembourg
17942,2018,Intentional self-harm,35-39,LUX,Male,0,23958.5,Luxembourg
17943,2018,Intentional self-harm,40-44,LUX,Male,4,23181.0,Luxembourg
17944,2018,Intentional self-harm,45-49,LUX,Male,4,23761.5,Luxembourg
17945,2018,Intentional self-harm,5- 9,LUX,Male,0,16968.0,Luxembourg
17946,2018,Intentional self-harm,50-54,LUX,Male,6,24280.0,Luxembourg
17947,2018,Intentional self-harm,55-59,LUX,Male,4,20892.5,Luxembourg
17948,2018,Intentional self-harm,60-64,LUX,Male,3,16601.5,Luxembourg
17949,2018,Intentional self-harm,65-69,LUX,Male,2,13154.5,Luxembourg
17950,2018,Intentional self-harm,70-74,LUX,Male,0,10064.0,Luxembourg
17951,2018,Intentional self-harm,75-79,LUX,Male,3,7211.5,Luxembourg
17952,2018,Intentional self-harm,80-84,LUX,Male,0,4999.0,Luxembourg
17953,2018,Intentional self-harm,85-89,LUX,Male,3,2937.5,Luxembourg
17954,2018,Intentional self-harm,90-94,LUX,Male,0,845.0,Luxembourg
17955,2018,Intentional self-harm,95+,LUX,Male,0,134.0,Luxembourg
17956,2018,Mental and behavioural disorders due to psychoactive substance use,10- 14,LUX,Female,0,15685.0,Luxembourg
17957,2018,Mental and behavioural disorders due to psychoactive substance use,15-19,LUX,Female,0,16111.5,Luxembourg
17958,2018,Mental and behavioural disorders due to psychoactive substance use,20-24,LUX,Female,0,18504.5,Luxembourg
17959,2018,Mental and behavioural disorders due to psychoactive substance use,25-29,LUX,Female,0,22154.5,Luxembourg
17960,2018,Mental and behavioural disorders due to psychoactive substance use,30-34,LUX,Female,0,23419.5,Luxembourg
17961,2018,Mental and behavioural disorders due to psychoactive substance use,35-39,LUX,Female,0,23656.5,Luxembourg
17962,2018,Mental and behavioural disorders due to psychoactive substance use,40-44,LUX,Female,0,22535.0,Luxembourg
17963,2018,Mental and behavioural disorders due to psychoactive substance use,45-49,LUX,Female,1,22431.0,Luxembourg
17964,2018,Mental and behavioural disorders due to psychoactive substance use,5- 9,LUX,Female,0,16101.5,Luxembourg
17965,2018,Mental and behavioural disorders due to psychoactive substance use,50-54,LUX,Female,1,22112.5,Luxembourg
17966,2018,Mental and behavioural disorders due to psychoactive substance use,55-59,LUX,Female,1,19539.5,Luxembourg
17967,2018,Mental and behavioural disorders due to psychoactive substance use,60-64,LUX,Female,1,16279.0,Luxembourg
17968,2018,Mental and behavioural disorders due to psychoactive substance use,65-69,LUX,Female,3,13275.0,Luxembourg
17969,2018,Mental and behavioural disorders due to psychoactive substance use,70-74,LUX,Female,1,10587.0,Luxembourg
17970,2018,Mental and behavioural disorders due to psychoactive substance use,75-79,LUX,Female,0,8957.0,Luxembourg
17971,2018,Mental and behavioural disorders due to psychoactive substance use,80-84,LUX,Female,1,7137.0,Luxembourg
17972,2018,Mental and behavioural disorders due to psychoactive substance use,85-89,LUX,Female,2,5105.5,Luxembourg
17973,2018,Mental and behavioural disorders due to psychoactive substance use,90-94,LUX,Female,0,2269.0,Luxembourg
17974,2018,Mental and behavioural disorders due to psychoactive substance use,95+,LUX,Female,0,592.0,Luxembourg
17975,2018,Mental and behavioural disorders due to psychoactive substance use,10- 14,LUX,Male,0,16685.5,Luxembourg
17976,2018,Mental and behavioural disorders due to psychoactive substance use,15-19,LUX,Male,0,17048.0,Luxembourg
17977,2018,Mental and behavioural disorders due to psychoactive substance use,20-24,LUX,Male,0,19432.5,Luxembourg
17978,2018,Mental and behavioural disorders due to psychoactive substance use,25-29,LUX,Male,0,23270.0,Luxembourg
17979,2018,Mental and behavioural disorders due to psychoactive substance use,30-34,LUX,Male,1,23648.0,Luxembourg
17980,2018,Mental and behavioural disorders due to psychoactive substance use,35-39,LUX,Male,0,23958.5,Luxembourg
17981,2018,Mental and behavioural disorders due to psychoactive substance use,40-44,LUX,Male,4,23181.0,Luxembourg
17982,2018,Mental and behavioural disorders due to psychoactive substance use,45-49,LUX,Male,1,23761.5,Luxembourg
17983,2018,Mental and behavioural disorders due to psychoactive substance use,5- 9,LUX,Male,0,16968.0,Luxembourg
17984,2018,Mental and behavioural disorders due to psychoactive substance use,50-54,LUX,Male,4,24280.0,Luxembourg
17985,2018,Mental and behavioural disorders due to psychoactive substance use,55-59,LUX,Male,1,20892.5,Luxembourg
17986,2018,Mental and behavioural disorders due to psychoactive substance use,60-64,LUX,Male,4,16601.5,Luxembourg
17987,2018,Mental and behavioural disorders due to psychoactive substance use,65-69,LUX,Male,4,13154.5,Luxembourg
17988,2018,Mental and behavioural disorders due to psychoactive substance use,70-74,LUX,Male,1,10064.0,Luxembourg
17989,2018,Mental and behavioural disorders due to psychoactive substance use,75-79,LUX,Male,1,7211.5,Luxembourg
17990,2018,Mental and behavioural disorders due to psychoactive substance use,80-84,LUX,Male,2,4999.0,Luxembourg
17991,2018,Mental and behavioural disorders due to psychoactive substance use,85-89,LUX,Male,1,2937.5,Luxembourg
17992,2018,Mental and behavioural disorders due to psychoactive substance use,90-94,LUX,Male,0,845.0,Luxembourg
17993,2018,Mental and behavioural disorders due to psychoactive substance use,95+,LUX,Male,0,134.0,Luxembourg
17994,2019,Intentional self-harm,10- 14,LUX,Female,0,15961.0,Luxembourg
17995,2019,Intentional self-harm,15-19,LUX,Female,1,16102.5,Luxembourg
17996,2019,Intentional self-harm,20-24,LUX,Female,0,18689.0,Luxembourg
17997,2019,Intentional self-harm,25-29,LUX,Female,0,22752.0,Luxembourg
17998,2019,Intentional self-harm,30-34,LUX,Female,1,24169.5,Luxembourg
17999,2019,Intentional self-harm,35-39,LUX,Female,1,24128.0,Luxembourg
18000,2019,Intentional self-harm,40-44,LUX,Female,3,23051.0,Luxembourg
18001,2019,Intentional self-harm,45-49,LUX,Female,6,22475.5,Luxembourg
18002,2019,Intentional self-harm,5- 9,LUX,Female,0,16412.0,Luxembourg
18003,2019,Intentional self-harm,50-54,LUX,Female,1,22371.0,Luxembourg
18004,2019,Intentional self-harm,55-59,LUX,Female,3,20185.5,Luxembourg
18005,2019,Intentional self-harm,60-64,LUX,Female,2,16749.0,Luxembourg
18006,2019,Intentional self-harm,65-69,LUX,Female,0,13675.5,Luxembourg
18007,2019,Intentional self-harm,70-74,LUX,Female,2,11032.5,Luxembourg
18008,2019,Intentional self-harm,75-79,LUX,Female,1,8910.0,Luxembourg
18009,2019,Intentional self-harm,80-84,LUX,Female,0,7329.5,Luxembourg
18010,2019,Intentional self-harm,85-89,LUX,Female,0,5102.0,Luxembourg
18011,2019,Intentional self-harm,90-94,LUX,Female,0,2332.5,Luxembourg
18012,2019,Intentional self-harm,95+,LUX,Female,0,662.0,Luxembourg
18013,2019,Intentional self-harm,10- 14,LUX,Male,0,16919.5,Luxembourg
18014,2019,Intentional self-harm,15-19,LUX,Male,3,17166.0,Luxembourg
18015,2019,Intentional self-harm,20-24,LUX,Male,4,19599.5,Luxembourg
18016,2019,Intentional self-harm,25-29,LUX,Male,1,24097.0,Luxembourg
18017,2019,Intentional self-harm,30-34,LUX,Male,5,24478.5,Luxembourg
18018,2019,Intentional self-harm,35-39,LUX,Male,3,24503.0,Luxembourg
18019,2019,Intentional self-harm,40-44,LUX,Male,5,23566.5,Luxembourg
18020,2019,Intentional self-harm,45-49,LUX,Male,5,23683.0,Luxembourg
18021,2019,Intentional self-harm,5- 9,LUX,Male,0,17262.5,Luxembourg
18022,2019,Intentional self-harm,50-54,LUX,Male,1,24476.5,Luxembourg
18023,2019,Intentional self-harm,55-59,LUX,Male,6,21654.0,Luxembourg
18024,2019,Intentional self-harm,60-64,LUX,Male,3,17204.0,Luxembourg
18025,2019,Intentional self-harm,65-69,LUX,Male,2,13435.5,Luxembourg
18026,2019,Intentional self-harm,70-74,LUX,Male,1,10534.5,Luxembourg
18027,2019,Intentional self-harm,75-79,LUX,Male,3,7366.0,Luxembourg
18028,2019,Intentional self-harm,80-84,LUX,Male,1,5139.5,Luxembourg
18029,2019,Intentional self-harm,85-89,LUX,Male,2,2935.5,Luxembourg
18030,2019,Intentional self-harm,90-94,LUX,Male,2,960.5,Luxembourg
18031,2019,Intentional self-harm,95+,LUX,Male,0,144.0,Luxembourg
18032,2019,Mental and behavioural disorders due to psychoactive substance use,10- 14,LUX,Female,0,15961.0,Luxembourg
18033,2019,Mental and behavioural disorders due to psychoactive substance use,15-19,LUX,Female,0,16102.5,Luxembourg
18034,2019,Mental and behavioural disorders due to psychoactive substance use,20-24,LUX,Female,0,18689.0,Luxembourg
18035,2019,Mental and behavioural disorders due to psychoactive substance use,25-29,LUX,Female,0,22752.0,Luxembourg
18036,2019,Mental and behavioural disorders due to psychoactive substance use,30-34,LUX,Female,0,24169.5,Luxembourg
18037,2019,Mental and behavioural disorders due to psychoactive substance use,35-39,LUX,Female,0,24128.0,Luxembourg
